0	20.1
1	20.2
2	20.6
3	20.7
4	21.2
5	21.7
6	22.4
7	22.7
8	23.2
9	23.8
10	24.3
11	24.7
12	25.2
13	25.7
14	26.1
15	26.6
16	27.0
17	27.5
18	28.0
19	28.4
20	28.8
21	29.1
22	29.7
23	29.8
24	30.2
25	30.5
26	30.8
27	31.2
28	31.6
29	31.6
30	32.0
31	32.2
32	32.5
33	32.8
34	33.0
35	33.3
36	33.3
37	33.5
38	33.8
43	34.7
44	35.0
45	35.0
46	35.0
47	35.2
48	35.4
49	35.5
50	35.5
51	35.8
52	35.9
53	35.9
54	36.1
55	36.3
56	36.4
57	36.5
58	36.7
59	36.8
60	36.8
