0	15.7
30	16.1
60	18.0
90	22.4
120	29.8
150	39.2
180	51.0
210	63.9
240	78.4
270	93.6
300	108.9
360	135.9
420	154.8
480	166.9
540	172.6
600	172.7
660	171.2
720	167.6
780	163.5
840	159.4
900	154.3
960	149.8
1020	144.7
1080	140.6
1140	135.6
1200	131.0
1260	126.3
1320	122.7
1380	118.7
1440	114.6
1500	110.9
